Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Area Population,size,Price
57814.84583,5.654050812,6.672672496,32880.78811,179.6663389,846939.4288
66234.68081,5.050688156,8.437665652,35130.38128,185.3018449,1540762.269
65431.66476,6.598857528,7.283060937,38499.37693,151.9952387,963531.9152
76009.54276,5.357645761,6.765189075,52832.00406,185.4508149,1590804.044
78997.46094,4.479225592,6.256624835,30165.92264,149.547273,1283415.266
64720.05821,3.470802046,6.394185043,37203.71544,197.0225169,1447920.68
56652.41884,4.446059427,8.104529732,11037.38768,248.3037138,742858.6356
68311.9965,4.166959391,5.955943931,39724.18881,151.2407051,1400609.034
73462.68344,4.377091358,5.829703684,47637.51525,123.2499527,1638577.417
60731.8823,4.774280637,8.545832091,35341.06782,194.9974249,1235475.55
74655.63476,5.146483254,7.915264179,22169.81837,175.1812281,1249417.897
75823.57065,4.320813484,6.911302586,35783.75473,207.4661606,1499356.12
78988.20285,7.454293513,5.956463605,31677.32836,154.3108265,1005843.917
52868.32302,5.176774327,3.969631652,41849.05508,93.1321027,623721.613
64251.5372,6.191406052,5.758866925,45172.75709,117.6161097,922514.088
74555.76808,3.223436356,6.613059311,32938.14935,215.4232744,1638606.834
70355.77481,4.967773036,7.204937602,39882.81773,165.1603766,1249223.831
92052.74763,5.470790879,7.545662803,47343.37139,195.7412268,1928301.782
82073.85542,4.287623435,5.884169743,34317.61799,156.3088567,1487729.592
52699.66757,4.614963941,8.588217916,30299.2827,187.1813668,896303.7992
71792.28685,2.73527435,8.110670736,48266.21717,190.4385205,1903813.793
58655.8541,5.142106186,6.630831721,40740.78015,141.2156056,1069851.162
71088.66891,6.472000917,6.344943636,28750.64146,174.5432542,829868.2304
74984.66675,6.669422501,7.805452718,29287.49814,192.7607479,1181338.161
59081.98555,3.768733829,6.972863895,42578.42763,190.9954694,1401767.904
71329.00273,4.610069503,5.958260743,25974.45323,166.9408328,1235501.486
76698.57302,4.592036698,6.030097992,52881.06048,149.6961088,1522083.944
61504.26463,6.496307176,6.641016366,24804.65731,135.0689261,656971.5307
68386.82247,3.133114171,8.087219331,39138.87628,181.7964198,1660678.035
64427.37437,6.248639657,6.394383439,25653.68792,172.2873256,606191.8669
63920.38949,5.686939505,7.875734866,31034.82616,189.9252085,1011331.164
76835.95793,4.177332505,7.744187006,27622.34129,236.9831833,1529830.368
65173.05044,3.320531188,6.602617895,44125.54078,203.1999852,1489520.019
61025.39026,2.026559225,7.905595187,34730.7668,204.4576131,1468267.23
76783.35466,4.897052542,6.328047603,26703.71868,151.343642,978312.7484
69336.42523,4.242609424,6.124800989,37592.84506,164.5337307,1181637.949
57824.96715,5.517296044,7.250184907,45555.33649,161.957816,1015233.032
69585.89479,6.517211721,7.409634026,36099.24291,202.0777589,1139615.72
62340.2552,3.994302737,7.19729308,24962.10002,226.7571353,984349.6142
75040.81543,4.5471189,7.506590888,34733.08699,159.0780924,1765281.093
87113.7922,5.63936754,6.384181936,31172.88017,177.2277824,1327975.249
56827.21709,5.304462225,6.249293574,29506.48735,140.4275901,804170.2016
71824.15458,5.247860337,8.27693333,41186.57451,199.7962166,1467271.556
68662.41461,5.660104293,7.899477079,43795.62543,209.5721363,1478823.647
66006.17956,4.892092018,7.370410989,40691.23866,184.7675403,1367312.132
69266.7921,6.080272902,6.452741614,40588.41954,135.2961672,1162469.887
68089.56111,5.240660037,6.247076987,57097.67332,155.844554,1473278.441
62745.03284,4.582534862,8.158035375,16737.55224,208.4694689,897479.9502
85526.62094,5.279787326,6.335377325,32635.75655,161.0382646,1568578.512
68561.66043,4.150820991,7.869893327,31796.75881,215.9186428,1421518.602
67100.06891,4.115173593,6.478152193,27456.64493,170.9188114,1199144.788
74056.99593,3.420102911,6.478789638,37521.81322,152.3062709,1596180.568
78159.95403,5.877997432,6.177536468,31111.62291,132.9093338,1264972.442
58348.79711,5.313154438,7.182291988,59129.49783,167.56384,1135465.473
60975.08796,3.919871946,5.719328415,43752.88954,145.6400439,1359838.999
60167.67261,6.409386829,3.950972653,16811.30329,100.4106257,88591.77016
78063.24199,4.37906724,8.21719757,37838.66199,197.4551607,1822448.617
66658.96791,3.270210267,7.130497891,57563.58574,150.4637876,1720734.403
61475.25536,4.421669325,7.656511671,31437.51486,234.1020259,1224397.427
59762.88225,4.410273727,7.893098862,28571.35712,241.6198501,1209571.072
87596.16655,3.762884037,5.225281601,35392.05151,177.0038542,1698820.102
79426.04018,4.300196496,7.565241081,49009.69328,188.6161944,1860358.468
66426.89344,4.684367036,6.737995794,40761.35131,177.230105,1168444.882
61264.20153,6.055464021,7.32206761,43208.35656,193.0330223,764756.0935
55224.3434,3.885839164,5.079670606,44915.71414,128.7658213,977242.2697
58660.89241,3.399928529,6.79717311,33515.12293,155.5608644,1079158.653
70193.33979,5.797528504,7.679174992,48417.34806,154.522218,1383395.287
59691.06761,3.910469943,6.324137676,27769.5023,172.0726143,992053.0502
75613.13949,3.800624309,7.475337121,29146.54292,213.8368026,1574919.906
59789.73643,5.509077727,6.398561271,49200.07957,143.6522117,1174311.556
60494.11984,5.711671335,6.771063984,31693.61017,152.5459491,795082.8102
76517.35177,5.459829401,5.376733697,29788.64265,124.1872114,1170573.77
67724.04775,3.048996806,6.524053598,61916.13554,179.7244659,1998368.741
61458.54727,6.745745661,7.195894481,36220.12371,181.6442477,842086.6733
61704.34216,5.679759833,7.249122096,19148.03971,192.4884411,849656.9232
62224.01009,4.307335683,5.040349931,21689.12354,128.3142488,908616.4826
68603.88942,4.063928703,7.780051691,44508.97561,211.5935004,1524257.706
53902.93487,5.642573402,8.59775984,21075.50992,226.1944197,685880.3213
69624.25527,7.145382432,6.893908707,29292.12943,166.6332843,771310.0004
75690.69544,4.758671354,5.192787773,46183.10737,144.9176926,1308243.922
71902.80788,5.381659864,7.052194979,42200.26209,180.6632233,1312063.756
67684.42503,4.382125366,6.194836049,52999.83821,128.3925084,1467849.818
69320.32912,6.687672082,5.90492797,32668.93492,165.0617547,902350.4197
65423.24692,5.24317412,6.35315741,28914.79146,134.2217543,926880.8506
62083.03561,4.738034312,7.377710969,43485.68064,178.6803917,1323326.403
81844.02711,4.838416852,6.214868825,36242.10575,153.1670281,1504026.27
74090.42534,5.239641434,6.375204649,25694.36818,159.6074127,1003266.876
59200.25436,6.074648543,6.109934625,22926.43546,139.3270711,592397.7261
63873.62802,3.674155524,7.560732515,27587.39642,200.3653668,1339142.805
69677.41932,6.149487481,6.111099734,50524.95541,116.9571279,1212939.954
49032.99778,5.15652383,8.025349287,36292.99616,181.4206211,753930.5825
62819.31128,4.467637268,7.103716459,38527.81714,190.3128206,1538401.817
64624.3159,4.736134226,6.33312338,37117.55506,188.657527,1295728.088
63665.39442,4.270895382,7.732958945,44029.68182,165.5140453,1472887.247
50760.35373,4.559358098,5.754531583,34685.18071,159.6792333,831762.7909
77235.57059,4.688979972,5.873414594,47328.81061,132.67144,1610577.497
55245.33729,7.03425517,8.961105506,43557.94344,175.2550248,881446.1155
82982.76423,4.666739324,6.860573239,44531.75946,183.7717542,1666462.622
78754.39366,5.090619863,5.525708756,35323.78792,124.1847039,1085218.859
82268.08199,4.642460342,8.095024774,39549.801,218.943266,1712929.654
74166.39203,4.733333109,7.282469927,30237.77486,204.8716194,1444403.664
83179.58405,4.39960218,9.715722673,38587.7211,281.0865677,1884674.241
48176.2264,3.516261172,7.497299569,33216.60108,165.5387083,1014548.233
79023.72048,7.393668687,8.942770576,22984.03653,243.1250807,1084013.785
73135.02161,5.183999992,6.329661762,36401.37571,189.7571724,1279777.379
75323.0582,2.486766611,5.929421503,51528.48105,166.3466631,1967384.778
63191.7671,5.343670966,7.571221642,33816.12473,186.8555939,1002974.215
51554.92453,3.718021097,6.522220479,36830.08035,134.831103,979568.6285
55340.60874,5.768303334,5.614293707,34112.97062,139.3059014,565937.2006
56296.49973,4.654902006,8.177879468,31165.04595,209.631888,1092130.981
73491.26581,3.48959996,6.798878568,55169.37911,148.0072261,1869113.611
68334.78256,2.311565926,8.296461691,36621.75954,197.1265587,1817829.53
50666.24697,3.185230435,8.426940033,36940.8591,204.2034781,1392207.648
60307.01766,4.767529155,7.959815248,37739.99032,168.4034658,1389773.873
65132.47159,5.584480549,7.736373161,24199.63947,233.1380903,956009.1436
72139.646,7.894248762,6.070059216,52601.11684,135.2959584,945833.1891
71313.03134,5.645380584,7.228602277,42302.5479,141.1980375,1383766.082
56647.8825,3.500682008,7.903674878,39780.92727,204.7916716,1400268.142
60288.47592,4.829760846,7.014314641,34651.07232,145.7045536,1144937.614
67022.77922,5.368434341,6.94646556,33891.30518,199.8069938,1118165.866
58188.18629,4.705839121,6.068655889,38104.49401,151.8146802,1047012.271
69350.18307,6.177888192,8.463520436,28747.09441,198.5049184,1096069.287
68450.26242,5.525849064,7.376389507,36474.39183,175.345804,1386473.365
70784.05258,6.439542151,6.257963587,41230.18626,118.8071023,945831.1863
70309.30682,6.170249794,6.943591233,34945.47446,197.8650469,1311379.596
46737.59801,6.113619776,8.172473256,42351.30363,206.2822273,885661.5908
69345.72167,5.040318201,8.362731723,47386.26774,218.7011482,1507331.288
89157.61293,4.713913275,7.192237739,33834.92173,210.0046084,1643291.722
72568.71446,4.149175536,6.108848404,18896.12294,144.4614919,987746.924
65051.21627,6.642004934,6.077607451,25191.40739,149.7834179,612211.5924
56780.50427,3.351607388,6.163236778,11019.05378,198.1785265,836235.0305
87678.03656,5.877302162,4.65244912,35781.17461,139.3185043,1495518.624
65817.20028,5.731994776,6.65029888,40674.78377,140.3608091,911071.8336
70561.55882,3.67804867,7.520463799,25029.20574,179.8775396,1360787.871
73801.02176,4.504690919,7.212254273,30504.81491,223.4814481,1455107.451
72143.42949,4.015315998,7.157023912,23823.81702,221.6384635,1327969.286
78002.06277,5.337380684,8.610420549,47763.27751,216.8238914,1838503.994
83443.2639,5.553496097,8.360906893,44900.7931,218.8320755,1727211.089
77057.17924,5.792284995,6.637287948,24459.79703,204.3853948,1093344.577
60509.60604,5.488052155,7.031684469,27080.03549,159.8535558,943485.0473
80305.20645,6.033706236,7.314402945,22267.1593,210.1188872,1100632.391
56324.62301,4.646406428,6.716500806,41354.43599,179.8881197,1269811.089
59794.61678,4.561413226,6.474732498,54149.39033,158.7617023,1321008.593
60812.86453,3.842501032,6.276444356,26411.14228,137.6648942,978241.2891
57982.78548,4.313699259,7.887473354,15065.04661,247.282657,952533.5782
75367.07495,3.642489329,5.565494073,31669.61701,128.0200534,1434015.033
54447.68605,4.851241174,6.077188813,50200.61011,128.3570799,1008649.929
101144.3239,4.649154865,7.231771036,35772.52401,171.6919587,2007556.286
48963.29615,5.559666169,8.454207452,35431.25154,227.640472,882666.5815
77412.16309,6.922463156,8.034790804,39030.07772,158.5586271,1246218.31
57972.41595,3.31052382,6.722328315,13683.47964,175.0546836,880682.302
64882.15625,6.101203305,7.569374864,32807.8544,207.1717726,840124.8423
66330.60572,4.033874717,6.724826745,38240.97788,201.2158493,1469767.647
76681.25993,4.342889677,6.511746963,55292.2208,156.6984796,1824987.706
80744.44028,4.790345039,8.115599042,27185.75722,196.3015518,1404896.376
77158.16601,5.272879532,7.668465841,28713.93152,189.9656967,1290043.367
69351.47742,5.531477274,6.458904504,46833.13129,151.8785885,1410362.613
58159.41778,4.342451166,6.098219274,36083.82377,176.0077077,1058269.019
76275.33255,5.814563628,6.972646086,40354.70525,140.6434392,1464929.162
84114.29072,4.918441859,8.360860711,38702.33927,218.6429561,1777009.712
58756.18233,3.380223561,5.470050058,23272.35502,128.9702019,826194.6782
81030.83577,2.987912304,6.301235187,44372.94405,201.3628569,1851575.868
87003.99576,5.774764661,8.497163916,24269.05676,246.0738248,1552915.164
56788.03128,4.259884065,5.325036955,36204.71114,128.2047153,922478.9145
88767.5336,6.178330038,6.003521846,58349.11759,111.6109925,1753427.937
70394.95155,4.515270139,7.253349093,31928.81018,188.5951071,1387701.111
86818.56589,4.663565538,7.094253422,47663.14375,177.1867336,1801916.346
60769.98733,3.7894278,7.401434533,35204.80714,206.6061023,1237115.741
66774.18195,5.523584101,8.060545196,23793.33704,228.3273647,1009606.284
74542.63701,5.343886039,9.40164523,38039.59856,203.9007444,1601678.263
46361.58327,6.593168802,7.95998257,37548.2649,162.8924303,483458.5483
63059.34425,7.020296381,8.483791649,25390.45914,229.4446197,925394.135
63288.04057,6.237726857,7.083527016,39626.51608,173.921278,1143377.602
78646.88235,6.400985692,6.404430465,41268.25953,164.3478543,1283401.789
64989.78396,5.837354654,7.462080083,34819.4283,188.9420251,1031367.589
78190.14178,6.062701524,6.503605809,35279.61694,146.8088392,1153605.031
69528.55743,4.941853968,5.664155885,33176.03845,161.9209574,995137.2024
55935.78141,4.918171465,8.572006643,37567.07634,248.9726636,1006580.48
60940.70797,4.067073937,5.953346666,31113.4864,147.4167122,987434.7498
55774.73384,5.962948172,8.249580316,38812.50605,215.0159045,897013.181
85337.5516,5.583253408,6.425835416,31219.48869,205.1382714,1560838.45
74438.95591,3.299140612,6.466910235,22954.78452,173.2567226,1349818.25
67071.83062,6.064844646,7.632398394,32084.7434,166.7148237,883147.471
76822.43487,6.105357947,6.320035897,24966.18816,179.003537,926482.4677
68375.01615,4.544195493,6.238272814,41562.7495,180.9198006,1100152.088
56983.90282,4.95515654,6.638223174,27207.32169,139.0513225,674197.852
72750.48451,2.894842193,7.265063058,36050.83958,217.0399995,1587350.294
80156.9857,6.526393305,5.924214538,43328.34367,156.6554506,1276987.492
72432.26466,5.172235502,6.752228928,23947.51003,151.318819,982344.8121
62128.78493,4.401676705,7.969451831,37889.76139,180.7454692,1153433.081
60434.35499,5.653661575,6.696267302,29551.13773,133.2104726,799124.8492
75393.12118,4.221222128,6.135948234,27536.9379,188.6820709,1169640.324
85994.28637,3.494572238,6.420641902,20303.81392,191.7400381,1591203.49
66644.29034,2.843153485,5.864071286,36858.9677,152.2788326,1450769.841
76784.1184,5.480465338,7.430563415,40277.77263,170.832813,1381442.758
71965.62103,3.035884581,7.523354623,48873.99434,171.7998722,1930805.947
78898.80229,5.149318089,5.501980069,29958.71786,166.8383203,1280548.089
58321.56896,6.094435887,6.905502817,45979.79121,161.1553781,916344.2938
51446.28425,4.501299283,7.706538613,39900.13679,189.7475402,1170892.98
79936.22535,4.453764506,8.647990923,23655.47879,242.2120817,1616382.932
49589.12205,4.217443139,7.825850044,31733.65463,178.4413464,1056518.913
72055.68017,3.969239426,6.974087971,43542.66322,150.7964551,1583897.538
70125.76584,5.948745667,4.765903084,22063.21062,131.5452299,619407.4863
54839.41018,5.32512866,7.249613741,48345.47415,133.6098898,1043415.992
66832.28775,5.18071574,7.00232662,33075.80807,193.521238,1222344.208
72121.32456,5.993585288,8.215412526,45905.5921,171.4693529,1433538.321
69516.09356,4.624923571,7.750643485,28373.17055,183.5358475,1474417.272
86310.09015,4.642725456,9.379949193,29776.66077,253.9512774,1827899.186
69325.09405,6.552538101,7.576879559,36345.82978,174.7279121,1130537.993
62390.3331,6.323449449,5.348048645,37535.64382,118.8698819,758886.6888
70185.74428,4.663771319,7.462577459,26052.64684,207.7709411,1210400.127
46991.78622,5.853772775,6.722626328,33234.57083,149.5458846,674817.5428
69269.93815,4.813708928,6.181705423,32699.49026,165.2952872,1232209.476
96290.15967,5.83335156,8.31760044,45801.17223,172.0882734,2105205.856
63085.21132,4.143273674,9.300622599,35193.33694,283.584217,1662585.938
76788.62439,5.527506808,6.395768938,35936.05672,149.9929204,1443907.747
58054.09948,5.591898096,7.143542253,35257.71759,139.7297918,781482.5832
68654.10153,4.586309675,7.900517933,41729.59849,229.7416579,1557794.021
74756.93253,4.215717552,6.738385233,24491.92284,203.7341331,1476277.527
75390.249,5.814702336,6.310754589,49401.12149,143.0031849,1412449.479
63272.13067,3.465276806,7.301820955,46311.9563,220.9269629,1438290.851
63884.92641,3.277854051,5.791957574,64566.68738,160.8890219,1667560.879
61654.69888,6.867823261,8.807527232,41909.50349,172.1425869,1131532.919
52204.39948,4.654453157,7.890650429,40056.27286,181.7947365,1154270.485
72177.59695,4.552815169,9.228808643,28394.00625,199.5335197,1650770.93
82816.56094,5.912561203,6.840219074,36855.66935,170.678759,1387987.803
60005.63206,3.419270296,7.677480336,25480.41696,207.7602587,1325294.121
71323.14013,5.060992679,4.474535672,28795.75507,120.7785856,825095.1086
74111.64223,7.29166377,7.976279018,30078.65863,189.8801666,944186.1591
68163.11524,3.769798338,7.626444055,36546.08012,192.0813683,1608726.681
60272.76756,5.8820068,6.905514143,35890.39605,189.2608633,1050223.668
61310.27641,3.912913283,8.019536429,43992.28509,164.6915956,1417691.113
73370.74215,5.652176816,6.090956383,56541.40988,139.8000849,1386351.145
66718.40189,4.764016321,8.094418215,20155.97949,232.9150343,1015546.309
61687.8698,5.581675359,7.334991821,34760.76027,167.0362869,991934.0654
83298.18337,6.304958493,6.06120811,33657.2392,146.8464967,1267433.909
79647.16524,5.711803663,7.039477183,48360.69436,173.1319151,1491811.661
53042.22787,4.102815263,5.677937886,60300.84828,137.0578328,1222887.121
59867.84278,6.733640346,7.866833678,47726.25417,152.1899162,1114901.973
68570.08228,5.510300743,6.406176135,44476.81929,179.0201415,1024787.942
55456.77324,5.194537709,5.340590655,37009.33602,121.3959883,675489.7527
70021.16153,3.856855913,7.748337749,44935.88483,214.7193331,1515157.081
